depth,water_saturation,porosity,gamma_ray,permeability
9882.5,0.099500001,0.153482005,38.70000076,35.49076438
9883,0.082900003,0.188699007,39.04000092,88.07422209
9883.5,0.087899998,0.179238007,38.6570015,70.23522419
9884,0.086900003,0.181866005,38.00400162,38.94666859
9884.5,0.086099997,0.180289,37.57500076,37.48247077
9885,0.081500001,0.189750001,37.40999985,46.94220179
9885.5,0.074199997,0.209197998,37.08300018,72.11352119
9886,0.080200002,0.192903996,36.82500076,50.47368081
9886.5,0.0814,0.188699007,36.32799912,45.80890398
9887,0.086000003,0.179238007,35.93500137,36.53053713
9887.5,0.085500002,0.180289,36.00500107,37.48247077
9888,0.076099999,0.202364996,36.22600174,62.31022579
9888.5,0.079599999,0.193955004,36.39899826,65.35074516
9889,0.071999997,0.213928998,37.23600006,100.5895066
9889.5,0.069499999,0.219711006,38.43799973,113.1134279
9890,0.069300003,0.219184995,39.64899826,111.9267249
9890.5,0.063500002,0.240735993,39.59299851,169.1012084
9891,0.061799999,0.243890002,38.2480011,179.0687418
9891.5,0.054900002,0.275427014,37.2159996,305.7700449
9892,0.057100002,0.263338,36.28699875,250.9722666
9892.5,0.053300001,0.282260001,36.16600037,340.5832458
9893,0.052200001,0.289618999,35.56800079,470.0608505
9893.5,0.052299999,0.290670008,35.21699905,477.6128997
9894,0.052700002,0.289092988,35.75999832,466.3160086
9894.5,0.0546,0.279632002,36.82400131,402.8072781
9895,0.054099999,0.281735003,37.07300186,416.3078729
9895.5,0.052999999,0.286991,36.59400177,451.5808264
9896,0.053100001,0.284887999,36.41199875,437.2012098
9896.5,0.0524,0.290670008,36.60100174,477.6128997
9897,0.051800001,0.294349998,37.2859993,504.7970834
9897.5,0.052999999,0.287515998,37.31499863,455.2269197
9898,0.0515,0.292773008,37.45399857,470.4763802
9898.5,0.054400001,0.274901003,37.5530014,356.5965154
9899,0.054900002,0.269645006,38.74700165,327.5576487
9899.5,0.0559,0.262811989,39.52500153,292.5768966
9900,0.054299999,0.269645006,39.90999985,327.5576487
9900.5,0.054699998,0.268593997,39.43600082,321.9771101
9901,0.052099999,0.286991,38.05400085,430.944848
9901.5,0.0537,0.278580993,37.71099854,378.0835604
9902,0.052900001,0.281735003,38.02399826,397.2837696
9902.5,0.051800001,0.286991,39.62400055,416.3889157
9903,0.0506,0.291720986,40.55500031,447.4417449
9903.5,0.052499998,0.280158013,41.05799866,374.5002837
9904,0.052099999,0.284887999,41.63100052,403.1299085
9904.5,0.054299999,0.270696014,42.46300125,321.9577814
9905,0.057399999,0.246518001,43.18799973,213.3107497
9905.5,0.057399999,0.244940996,43.5890007,207.3715854
9906,0.0568,0.249146,43.18600082,223.4992026
9906.5,0.0572,0.254927993,43.04700089,247.2383599
9907,0.056299999,0.25703001,43.00799942,250.0525766
9907.5,0.054900002,0.258607,43.06399918,256.8737241
9908,0.054900002,0.253351003,43.85699844,234.6832149
9908.5,0.0517,0.26018399,44.10900116,263.8377727
9909,0.050000001,0.268067986,43.84600067,300.8709456
9909.5,0.048300002,0.278055012,43.67100143,353.4090528
9910,0.049199998,0.275952995,42.4469986,341.8038561
9910.5,0.0546,0.247042999,41.70000076,210.0398445
9911,0.057,0.235479996,41.29999924,170.0983692
9911.5,0.061700001,0.218659997,40.81800079,122.7686706
9912,0.071900003,0.189225003,40.29800034,59.15986946
9912.5,0.074199997,0.184494004,39.4980011,52.9229006
9913,0.076099999,0.181866005,38.73199844,49.68535921
9913.5,0.070299998,0.199736998,39.5019989,75.04801159
9914,0.067000002,0.211826995,40.75999832,97.19400049
9914.5,0.068000004,0.210775003,41.19200134,95.08801272
9915,0.067599997,0.212878004,40.94599915,99.33383118
9915.5,0.066799998,0.214454994,40.08599854,102.6126333
9916,0.062700003,0.231275007,40.0890007,143.050048
9916.5,0.0603,0.241787002,40.35599899,182.9384816
9917,0.0625,0.233903006,40.73300171,158.1093758
9917.5,0.058400001,0.249670997,41.1230011,210.6782562
9918,0.058600001,0.248620004,41.69100189,206.8039326
9918.5,0.0572,0.255452991,42.63000107,233.0067241
9919,0.056600001,0.258607,43.16899872,245.933284
9919.5,0.056299999,0.258607,43.37599945,245.933284
9920,0.055599999,0.261234999,42.58800125,257.1213147
9920.5,0.056299999,0.255979002,42.16600037,235.1252076
9921,0.057300001,0.249670997,42.43799973,210.6782562
9921.5,0.059599999,0.241261005,42.15100098,165.0792013
9922,0.061299998,0.235479996,41.75799942,148.3701911
9922.5,0.061900001,0.231275007,41.18500137,137.061432
9923,0.060800001,0.233903006,40.42300034,144.0477583
9923.5,0.0623,0.227070004,39.84000015,126.4305266
9924,0.059700001,0.238633007,39.29800034,157.3124993
9924.5,0.063199997,0.226543993,38.66699982,125.1469285
9925,0.065099999,0.221812993,39.64500046,114.049056
9925.5,0.064900003,0.223915994,40.72800064,118.8840202
9926,0.066699997,0.217083007,41.18099976,103.7295799
9926.5,0.069899999,0.207095996,41.36600113,77.23092065
9927,0.069200002,0.208147004,40.10599899,78.97042058
9927.5,0.073799998,0.193955004,38.18099976,57.87887472
9928,0.077699997,0.183967993,37.62200165,45.86714549
9928.5,0.085699998,0.168724999,37.72000122,31.34911139
9929,0.090400003,0.160841003,39.10900116,25.39694784
9929.5,0.096900001,0.152430996,41.09199905,20.05202304
9930,0.109099999,0.136136994,42.16400147,12.19356827
9930.5,0.099399999,0.148225993,42.64699936,17.72976364
9931,0.087300003,0.166622996,42.7480011,28.16335244
9931.5,0.086900003,0.167147994,41.63399887,28.55589373
9932,0.073600002,0.200788006,41.10100174,63.98774273
9932.5,0.078699999,0.190801993,40.56200028,51.12289086
9933,0.083700001,0.182916999,40.1949997,42.45887776
9933.5,0.085699998,0.181866005,40.4640007,41.39590046
9934,0.082599998,0.189225003,41.20500183,49.2896923
9934.5,0.081,0.195006996,42.20399857,56.26929372
9935,0.076700002,0.207622007,43.33599854,74.14015728
9935.5,0.076200001,0.212878004,43.61899948,82.76106773
9936,0.079999998,0.200788006,43.81200028,75.65525005
9936.5,0.080499999,0.202891007,43.04499817,79.20438133
9937,0.080399998,0.206045002,42.28900147,84.76685356
9937.5,0.076300003,0.221812993,42.07600021,117.2561466
9938,0.070200004,0.245992005,42.50899887,184.8609838
9938.5,0.069899999,0.247568995,43.31399918,190.1325225
9939,0.068899997,0.254402012,43.37400055,214.330154
9939.5,0.069300003,0.252824992,43.52899933,208.5455389
9940,0.072899997,0.242837995,43.93199921,174.6570446
9940.5,0.073100001,0.245465994,44.59799957,183.1280066
9941,0.07,0.258607,44.96500015,250.240315
9941.5,0.071900003,0.255979002,45.14699936,239.2429567
9942,0.073100001,0.254927993,45.05599976,234.9509357
9942.5,0.072099999,0.260710001,45.36800003,259.3187407
9943,0.077399999,0.242837995,45.05199814,189.7288057
9943.5,0.075400002,0.249670997,45.10200119,214.3678662
9944,0.073799998,0.254927993,45.27500153,234.9509357
9944.5,0.0748,0.252824992,45.97499847,226.5416561
9945,0.079099998,0.242312998,46.65999985,187.9306375
9945.5,0.079700001,0.241787002,47.00699997,186.1422842
9946,0.076200001,0.255452991,46.92599869,234.0645419
9946.5,0.077299997,0.251248002,46.74300003,217.5799041
9947,0.079700001,0.245465994,45.36100006,196.394418
9947.5,0.078699999,0.245992005,44.56600189,198.252938
9948,0.081699997,0.236531004,44.16199875,166.8302498
9948.5,0.080600001,0.238107994,44.65399933,171.7800655
9949,0.079400003,0.242312998,46.1780014,185.5345482
9949.5,0.076499999,0.252824992,46.62599945,223.6532817
9950,0.075400002,0.259658009,45.60400009,251.4981791
9950.5,0.076099999,0.257555991,44.44300079,242.6624388
9951,0.077600002,0.255452991,43.61500168,260.7360867
9951.5,0.077600002,0.258080989,45.34700012,272.7465375
9952,0.077200003,0.261234999,46.88100052,287.7204753
9952.5,0.076700002,0.265439987,47.22100067,308.6630988
9953,0.0766,0.268067986,47.08399963,322.3373024
9953.5,0.076099999,0.272798985,48.2879982,348.1295462
9954,0.077500001,0.272798985,50.15999985,348.1295462
9954.5,0.075099997,0.284363002,50.77500153,417.9019301
9955,0.075400002,0.286464989,49.87799835,431.6657674
9955.5,0.077100001,0.284363002,49.89599991,417.9019301
9956,0.077299997,0.289092988,51.58100128,530.5874263
9956.5,0.076300003,0.294874996,51.52899933,578.8934971
9957,0.075000003,0.299605995,50.15499878,620.888906
9957.5,0.075199999,0.304861993,46.88899994,670.2643951
9958,0.076300003,0.306964994,45.09600067,690.8482233
9958.5,0.078699999,0.298554987,45.56200028,611.3624349
9959,0.080399998,0.298029006,45.51800156,606.6374927
9959.5,0.0779,0.313271999,45.62400055,755.5211875
9960,0.078500003,0.312745988,44.95899963,749.9553213
9960.5,0.078599997,0.31169501,45.30799866,738.9295526
9961,0.078299999,0.313271999,46.63399887,815.4841549
9961.5,0.079700001,0.311170012,47.70600128,791.6817252
9962,0.079300001,0.315899998,47.99000168,846.0166729
9962.5,0.079300001,0.318527997,47.65000153,877.4251205
9963,0.080600001,0.316426009,46.94300079,852.2326019
9963.5,0.082199998,0.31169501,46.77399826,797.5757024
9964,0.082400002,0.312745988,46.79800034,809.4765462
9964.5,0.082099997,0.315375,46.29700089,839.8477074
9965,0.0832,0.314848989,46.54399872,833.7017536
9965.5,0.0823,0.321155995,46.22200012,909.7270913
9966,0.0832,0.323258996,46.02600098,936.2316248
9966.5,0.083899997,0.324310005,46.06000137,949.6992718
9967,0.084399998,0.324835986,44.86299896,1013.18812
9967.5,0.085900001,0.323783994,44.14300156,998.8299288
9968,0.084600002,0.330092013,44.05899811,1087.331488
9968.5,0.085199997,0.331142992,45.54700089,1102.64673
9969,0.086599998,0.325886995,47.0320015,1027.691636
9969.5,0.086499997,0.326938003,47.29999924,1042.355062
9970,0.086300001,0.327989012,46.19100189,1057.179641
9970.5,0.085000001,0.33377099,45.49399948,1141.672865
9971,0.088,0.324310005,45.57699966,1005.989433
9971.5,0.088600002,0.323783994,46.07500076,998.8299288
9972,0.090999998,0.312745988,46.70600128,857.4554874
9972.5,0.093599998,0.308541,47.05500031,740.8853751
9973,0.095799997,0.308016002,47.20800018,735.3545264
9973.5,0.091799997,0.327464014,47.36600113,962.7069276
9974,0.091200002,0.330092013,47.63000107,997.1681741
9974.5,0.095399998,0.315375,47.57600021,815.8574788
9975,0.099500001,0.303285003,47.91999817,686.939442
9975.5,0.100699998,0.301708013,46.9280014,671.3615332
9976,0.099100001,0.308541,46.52500153,740.8853751
9976.5,0.100199997,0.306439012,45.90000153,718.9325981
9977,0.102499999,0.298029006,45.17300034,636.0802132
9977.5,0.103399999,0.295926005,45.29999924,616.5667677
9978,0.101300001,0.297502995,45.36199951,559.0507546
9978.5,0.107699998,0.279632002,45.58100128,425.6685588
9979,0.116300002,0.259658009,45.34400177,307.2252554
9979.5,0.114299998,0.264389008,44.31800079,332.6291278
9980,0.111900002,0.270170987,43.85400009,365.8471313
9980.5,0.111299999,0.277530015,44.23699951,411.76853
9981,0.1109,0.284363002,45.00999832,458.280027
9981.5,0.107299998,0.293298006,45.91400147,525.1089518
9982,0.104599997,0.299080014,45.72800064,572.2079178
9982.5,0.104800001,0.300130993,45.46900177,581.1082685
9983,0.1061,0.296451986,45.15000153,550.412814
9983.5,0.103799999,0.296977997,44.99399948,554.7229565
9984,0.098800004,0.310644001,45.14099884,819.398946
9984.5,0.100599997,0.312745988,45.0909996,844.0769077
9985,0.101400003,0.306964994,45.36999893,777.5516978
9985.5,0.098499999,0.319054008,45.94300079,921.5965218
9986,0.100299999,0.315899998,46.75699997,882.17891
9986.5,0.098399997,0.322207987,47.6609993,962.361098
9987,0.097800002,0.324310005,47.60499954,990.2933302
9987.5,0.097000003,0.326413006,47.9109993,1018.861447
9988,0.095399998,0.332720012,47.99000168,1108.372107
9988.5,0.0977,0.330092013,47.99200058,1070.366233
9989,0.099699996,0.325361013,48.3030014,1004.492233
9989.5,0.0999,0.324835986,48.17699814,997.3796985
9990,0.0999,0.323258996,48.28499985,983.5572205
9990.5,0.099699996,0.324835986,48.42599869,1004.845054
9991,0.101000004,0.322733015,48.18399811,976.5350642
9991.5,0.107699998,0.321682006,48.11399841,962.6195664
9992,0.109899998,0.324835986,49.36899948,1004.845054
9992.5,0.117799997,0.333245993,50.33200073,1124.456401
9993,0.121600002,0.327989012,51.57300186,1048.474325
9993.5,0.125100002,0.319054008,52.17399979,928.4946422
9994,0.122699998,0.325886995,52.86700058,1019.229141
9994.5,0.127000004,0.313271999,54.39199829,856.7060838
9995,0.130199999,0.304336011,55.52299881,754.2783111
9995.5,0.1285,0.308541,55.91899872,748.1520874
9996,0.118500002,0.312745988,55.54399872,794.0665431
9996.5,0.114799999,0.318002999,54.54600143,854.4970269
9997,0.1184,0.314848989,53.29199982,817.8305753
9997.5,0.126699999,0.303811014,52.54600143,698.9863085
9998,0.126499996,0.314323008,52.01200104,811.8361108
9998.5,0.127100006,0.315899998,52.27099991,829.9110555
9999,0.128700003,0.312220991,53.58399963,788.2181609
9999.5,0.135399997,0.301708013,55.49200058,677.9463455
10000,0.136999995,0.301708013,56.50699997,677.9463455
10000.5,0.139400005,0.296977997,55.96699905,632.4118689
10001,0.1391,0.300130993,53.65399933,662.4924404
10001.5,0.136399999,0.307489991,51.81200028,745.1218073
10002,0.138799995,0.300657004,52.21099854,674.9704765
10002.5,0.138899997,0.300657004,52.77600098,674.9704765
10003,0.139599994,0.301182985,53.26800156,680.1815571
10003.5,0.138300002,0.305388004,52.82400131,722.9689156
10004,0.138400003,0.306964994,52.33599854,739.540373
10004.5,0.137700006,0.308541,52.61999893,756.3932194
10005,0.1391,0.306964994,53.16699982,739.540373
10005.5,0.140300006,0.307489991,53.5909996,745.1218073
10006,0.140499994,0.309067011,53.76499939,762.0835935
10006.5,0.137199998,0.318527997,54.15499878,870.2027031
10007,0.136500001,0.322733015,54.89099884,921.8958968
10007.5,0.136299998,0.323258996,55.47399902,928.5251489
10008,0.140599996,0.314323008,55.57899857,820.7787443
10008.5,0.138699994,0.314848989,54.88499832,794.8724724
10009,0.139400005,0.312220991,54.37900162,766.0913364
10009.5,0.140900001,0.31011799,53.8219986,743.6454876
10010,0.142399997,0.308541,53.65999985,727.1499959
10010.5,0.147599995,0.299080014,52.65000153,634.0329817
10011,0.148599997,0.298554987,51.6590004,629.1502478
10011.5,0.145799995,0.302233994,51.90000153,663.9844184
10012,0.150399998,0.292773008,52.8409996,577.2764981
10012.5,0.150399998,0.292246997,53.36700058,572.7268939
10013,0.144500002,0.302233994,51.73799896,663.9844184
10013.5,0.141299993,0.305913001,49.20399857,700.2905019
10014,0.145899996,0.297502995,47.3409996,619.454233
10014.5,0.148800001,0.297502995,47.91600037,619.454233
10015,0.149599999,0.296451986,49.89599991,609.8829931
10015.5,0.146699995,0.299080014,51.8730011,583.2359049
10016,0.149599999,0.291720986,52.20100021,522.6819311
10016.5,0.151700005,0.286991,51.98699951,486.4073703
10017,0.157600001,0.273849994,49.68299866,395.7635208
10017.5,0.152700007,0.281735003,47.17699814,448.4141174
10018,0.150099993,0.286464989,45.1949997,482.4969262
10018.5,0.144800007,0.296977997,44.26399994,565.4139614
10019,0.143900007,0.302233994,45.06499863,610.7877103
10019.5,0.146899998,0.298554987,47.08300018,578.744363
10020,0.145099998,0.305388004,48.14899826,639.3348892
10020.5,0.154499993,0.29014501,49.35599899,510.3712348
10021,0.171200007,0.261234999,48.97800064,321.6012373
10021.5,0.171000004,0.262286007,47.77700043,327.3333551
10022,0.176200002,0.254402012,46.52600098,286.2003134
10022.5,0.170100004,0.259658009,45.3409996,281.262177
10023,0.164700002,0.265439987,45.81600189,309.8815253
10023.5,0.163900003,0.26176101,46.24000168,291.4241692
10024,0.1875,0.226543993,46.23600006,154.3174286
10024.5,0.193800002,0.220237002,45.82600021,136.2890656
10025,0.196400002,0.214980006,45.66199875,122.5449074
10025.5,0.203500003,0.207095996,45.69800186,103.9678926
10026,0.175699994,0.242312998,46.77099991,207.4919633
10026.5,0.171100006,0.251248002,48.42300034,243.3297837
10027,0.175300002,0.248620004,49.20199966,232.3284826
10027.5,0.212799996,0.207095996,49.69100189,103.9678926
10028,0.203099996,0.218134001,47.25899887,130.6551588
10028.5,0.197600007,0.224442005,45.20600128,138.88544
10029,0.214100003,0.202891007,44.23699951,89.07479141
10029.5,0.226099998,0.190275997,43.73500061,121.4194267
10030,0.255800009,0.167674005,44.01399994,69.60617964
10030.5,0.187600002,0.224967003,44.79600143,253.700528
10031,0.180299997,0.232851997,44.89300156,295.2231474
10031.5,0.168799996,0.250196993,46.5,404.9857405
10032,0.171900004,0.251248002,47.66799927,412.5248034
10032.5,0.174600005,0.248095006,48.62799835,390.2274788
10033,0.172299996,0.255979002,48.41899872,447.8139827
10033.5,0.188099995,0.239159003,46.07500076,332.0627659
10034,0.185699999,0.241787002,44.44200134,348.4203631
10034.5,0.184100002,0.237057,43.30899811,319.4116881
10035,0.185699999,0.234954,44.02999878,307.130578
10035.5,0.192399994,0.227595002,45.07600021,267.0020022
10036,0.185399994,0.232851997,45.03300095,295.2231474
10036.5,0.181999996,0.236004993,45.39300156,90.46166418
10037,0.184400007,0.233376995,46.5719986,86.11260315
10037.5,0.170499995,0.256505013,48.07600021,130.5067868
10038,0.159799993,0.270696014,50.28499985,165.3984815
10038.5,0.147799999,0.286464989,49.83599854,212.1906074
10039,0.146899998,0.291195989,47.81100082,228.0484039
10039.5,0.145699993,0.298554987,45.29199982,254.517928
10040,0.146899998,0.298554987,44.41899872,254.517928
10040.5,0.151299998,0.298554987,45.29000092,254.517928
10041,0.150000006,0.300657004,46.86700058,262.4974942
10041.5,0.152400002,0.295926005,47.85699844,244.8032076
10042,0.151999995,0.298554987,47.52899933,254.517928
10042.5,0.1567,0.289618999,47.8769989,222.6641709
10043,0.160600007,0.279632002,47.67699814,198.3664207
10043.5,0.1514,0.290670008,48.18999863,235.205187
10044,0.149000004,0.296451986,48.18399811,256.4986715
10044.5,0.147100002,0.299080014,46.98799896,266.6554393
10045,0.151299998,0.293298006,46.52199936,244.7067821
10045.5,0.153999999,0.291720986,47.03699875,238.9701642
10046,0.149800003,0.298554987,48.73099899,264.6019065
